client_id,round_number,hierarchy,num_samples,bytes_written,bytes_read,local_computations
19,42,,74,26414840,26414840,871399386
34,43,,143,26414840,26414840,1689986688
29,43,,87,26414840,26414840,1016632617
7,43,,138,26414840,26414840,1623971583
26,44,,77,26414840,26414840,897805428
28,44,,85,26414840,26414840,1003429596
22,44,,83,26414840,26414840,977023554
20,45,,165,26414840,26414840,1954047108
21,45,,134,26414840,26414840,1584362520
12,45,,84,26414840,26414840,977023554
18,46,,85,26414840,26414840,990226575
6,46,,134,26414840,26414840,1584362520
31,46,,75,26414840,26414840,871399386
22,47,,83,26414840,26414840,977023554
29,47,,87,26414840,26414840,1016632617
31,47,,75,26414840,26414840,871399386
28,48,,85,26414840,26414840,1003429596
8,48,,163,26414840,26414840,1927641066
12,48,,84,26414840,26414840,977023554
8,49,,163,26414840,26414840,1927641066
29,49,,87,26414840,26414840,1016632617
0,49,,86,26414840,26414840,1016632617
31,50,,75,26414840,26414840,871399386
10,50,,85,26414840,26414840,1003429596
22,50,,83,26414840,26414840,977023554
27,51,,84,26414840,26414840,990226575
28,51,,85,26414840,26414840,1003429596
19,51,,74,26414840,26414840,871399386
15,52,,75,26414840,26414840,884602407
3,52,,75,26414840,26414840,884602407
7,52,,138,26414840,26414840,1623971583
24,53,,84,26414840,26414840,977023554
31,53,,75,26414840,26414840,871399386
27,53,,84,26414840,26414840,990226575
32,54,,175,26414840,26414840,2072874297
8,54,,163,26414840,26414840,1927641066
7,54,,138,26414840,26414840,1623971583
16,55,,173,26414840,26414840,2033265234
32,55,,175,26414840,26414840,2072874297
11,55,,87,26414840,26414840,1016632617
27,56,,84,26414840,26414840,990226575
11,56,,87,26414840,26414840,1016632617
18,56,,85,26414840,26414840,990226575
12,57,,84,26414840,26414840,977023554
16,57,,173,26414840,26414840,2033265234
3,57,,75,26414840,26414840,884602407
19,58,,74,26414840,26414840,871399386
13,58,,77,26414840,26414840,897805428
6,58,,134,26414840,26414840,1584362520
14,59,,176,26414840,26414840,2072874297
17,59,,161,26414840,26414840,1901235024
13,59,,77,26414840,26414840,897805428
15,60,,75,26414840,26414840,884602407
29,60,,87,26414840,26414840,1016632617
19,60,,74,26414840,26414840,871399386
18,61,,85,26414840,26414840,990226575
25,61,,174,26414840,26414840,2059671276
32,61,,175,26414840,26414840,2072874297
24,62,,84,26414840,26414840,977023554
10,62,,85,26414840,26414840,1003429596
15,62,,75,26414840,26414840,884602407
27,63,,84,26414840,26414840,990226575
8,63,,163,26414840,26414840,1927641066
29,63,,87,26414840,26414840,1016632617
16,64,,173,26414840,26414840,2033265234
5,64,,86,26414840,26414840,1016632617
26,64,,77,26414840,26414840,897805428
8,65,,163,26414840,26414840,1927641066
30,65,,161,26414840,26414840,1901235024
27,65,,84,26414840,26414840,990226575
32,66,,175,26414840,26414840,2072874297
14,66,,176,26414840,26414840,2072874297
4,66,,168,26414840,26414840,1980453150
7,67,,138,26414840,26414840,1623971583
30,67,,161,26414840,26414840,1901235024
10,67,,85,26414840,26414840,1003429596
11,68,,87,26414840,26414840,1016632617
23,68,,84,26414840,26414840,990226575
12,68,,84,26414840,26414840,977023554
13,69,,77,26414840,26414840,897805428
7,69,,138,26414840,26414840,1623971583
16,69,,173,26414840,26414840,2033265234
24,70,,84,26414840,26414840,977023554
30,70,,161,26414840,26414840,1901235024
32,70,,175,26414840,26414840,2072874297
26,71,,77,26414840,26414840,897805428
5,71,,86,26414840,26414840,1016632617
34,71,,143,26414840,26414840,1689986688
23,72,,84,26414840,26414840,990226575
34,72,,143,26414840,26414840,1689986688
33,72,,177,26414840,26414840,2099280339
17,73,,161,26414840,26414840,1901235024
27,73,,84,26414840,26414840,990226575
25,73,,174,26414840,26414840,2059671276
10,74,,85,26414840,26414840,1003429596
31,74,,75,26414840,26414840,871399386
23,74,,84,26414840,26414840,990226575
18,75,,85,26414840,26414840,990226575
34,75,,143,26414840,26414840,1689986688
33,75,,177,26414840,26414840,2099280339
31,76,,75,26414840,26414840,871399386
13,76,,77,26414840,26414840,897805428
18,76,,85,26414840,26414840,990226575
29,77,,87,26414840,26414840,1016632617
18,77,,85,26414840,26414840,990226575
8,77,,163,26414840,26414840,1927641066
28,78,,85,26414840,26414840,1003429596
19,78,,74,26414840,26414840,871399386
9,78,,82,26414840,26414840,963820533
18,79,,85,26414840,26414840,990226575
11,79,,87,26414840,26414840,1016632617
31,79,,75,26414840,26414840,871399386
32,80,,175,26414840,26414840,2072874297
31,80,,75,26414840,26414840,871399386
12,80,,84,26414840,26414840,977023554
25,81,,174,26414840,26414840,2059671276
0,81,,86,26414840,26414840,1016632617
23,81,,84,26414840,26414840,990226575
24,82,,84,26414840,26414840,977023554
11,82,,87,26414840,26414840,1016632617
14,82,,176,26414840,26414840,2072874297
27,83,,84,26414840,26414840,990226575
11,83,,87,26414840,26414840,1016632617
13,83,,77,26414840,26414840,897805428
6,84,,134,26414840,26414840,1584362520
5,84,,86,26414840,26414840,1016632617
25,84,,174,26414840,26414840,2059671276
15,85,,75,26414840,26414840,884602407
27,85,,84,26414840,26414840,990226575
11,85,,87,26414840,26414840,1016632617
1,86,,134,26414840,26414840,1584362520
22,86,,83,26414840,26414840,977023554
5,86,,86,26414840,26414840,1016632617
4,87,,168,26414840,26414840,1980453150
32,87,,175,26414840,26414840,2072874297
10,87,,85,26414840,26414840,1003429596
14,88,,176,26414840,26414840,2072874297
7,88,,138,26414840,26414840,1623971583
13,88,,77,26414840,26414840,897805428
29,89,,87,26414840,26414840,1016632617
27,89,,84,26414840,26414840,990226575
31,89,,75,26414840,26414840,871399386
0,90,,86,26414840,26414840,1016632617
9,90,,82,26414840,26414840,963820533
14,90,,176,26414840,26414840,2072874297
20,91,,165,26414840,26414840,1954047108
3,91,,75,26414840,26414840,884602407
14,91,,176,26414840,26414840,2072874297
32,92,,175,26414840,26414840,2072874297
0,92,,86,26414840,26414840,1016632617
31,92,,75,26414840,26414840,871399386
1,93,,134,26414840,26414840,1584362520
7,93,,138,26414840,26414840,1623971583
34,93,,143,26414840,26414840,1689986688
22,94,,83,26414840,26414840,977023554
8,94,,163,26414840,26414840,1927641066
12,94,,84,26414840,26414840,977023554
15,95,,75,26414840,26414840,884602407
9,95,,82,26414840,26414840,963820533
13,95,,77,26414840,26414840,897805428
29,96,,87,26414840,26414840,1016632617
23,96,,84,26414840,26414840,990226575
26,96,,77,26414840,26414840,897805428
9,97,,82,26414840,26414840,963820533
21,97,,134,26414840,26414840,1584362520
7,97,,138,26414840,26414840,1623971583
21,98,,134,26414840,26414840,1584362520
15,98,,75,26414840,26414840,884602407
9,98,,82,26414840,26414840,963820533
8,99,,163,26414840,26414840,1927641066
30,99,,161,26414840,26414840,1901235024
5,99,,86,26414840,26414840,1016632617
16,100,,173,26414840,26414840,2033265234
34,100,,143,26414840,26414840,1689986688
10,100,,85,26414840,26414840,1003429596
4,101,,168,26414840,26414840,1980453150
28,101,,85,26414840,26414840,1003429596
9,101,,82,26414840,26414840,963820533
0,102,,86,26414840,26414840,1016632617
18,102,,85,26414840,26414840,990226575
34,102,,143,26414840,26414840,1689986688
2,103,,87,26414840,26414840,1029835638
30,103,,161,26414840,26414840,1901235024
15,103,,75,26414840,26414840,884602407
20,104,,165,26414840,26414840,1954047108
16,104,,173,26414840,26414840,2033265234
19,104,,74,26414840,26414840,871399386
21,105,,134,26414840,26414840,1584362520
32,105,,175,26414840,26414840,2072874297
0,105,,86,26414840,26414840,1016632617
23,106,,84,26414840,26414840,990226575
9,106,,82,26414840,26414840,963820533
19,106,,74,26414840,26414840,871399386
21,107,,134,26414840,26414840,1584362520
1,107,,134,26414840,26414840,1584362520
23,107,,84,26414840,26414840,990226575
30,108,,161,26414840,26414840,1901235024
3,108,,75,26414840,26414840,884602407
23,108,,84,26414840,26414840,990226575
24,109,,84,26414840,26414840,977023554
3,109,,75,26414840,26414840,884602407
12,109,,84,26414840,26414840,977023554
22,110,,83,26414840,26414840,977023554
5,110,,86,26414840,26414840,1016632617
2,110,,87,26414840,26414840,1029835638
17,111,,161,26414840,26414840,1901235024
27,111,,84,26414840,26414840,990226575
3,111,,75,26414840,26414840,884602407
5,112,,86,26414840,26414840,1016632617
28,112,,85,26414840,26414840,1003429596
22,112,,83,26414840,26414840,977023554
26,113,,77,26414840,26414840,897805428
1,113,,134,26414840,26414840,1584362520
14,113,,176,26414840,26414840,2072874297
23,114,,84,26414840,26414840,990226575
1,114,,134,26414840,26414840,1584362520
12,114,,84,26414840,26414840,977023554
4,115,,168,26414840,26414840,1980453150
9,115,,82,26414840,26414840,963820533
16,115,,173,26414840,26414840,2033265234
31,116,,75,26414840,26414840,871399386
25,116,,174,26414840,26414840,2059671276
32,116,,175,26414840,26414840,2072874297
16,117,,173,26414840,26414840,2033265234
27,117,,84,26414840,26414840,990226575
24,117,,84,26414840,26414840,977023554
24,118,,84,26414840,26414840,977023554
5,118,,86,26414840,26414840,1016632617
7,118,,138,26414840,26414840,1623971583
15,119,,75,26414840,26414840,884602407
19,119,,74,26414840,26414840,871399386
3,119,,75,26414840,26414840,884602407
9,120,,82,26414840,26414840,963820533
34,120,,143,26414840,26414840,1689986688
32,120,,175,26414840,26414840,2072874297
12,121,,84,26414840,26414840,977023554
11,121,,87,26414840,26414840,1016632617
15,121,,75,26414840,26414840,884602407
28,122,,85,26414840,26414840,1003429596
1,122,,134,26414840,26414840,1584362520
26,122,,77,26414840,26414840,897805428
3,123,,75,26414840,26414840,884602407
14,123,,176,26414840,26414840,2072874297
6,123,,134,26414840,26414840,1584362520
10,124,,85,26414840,26414840,1003429596
14,124,,176,26414840,26414840,2072874297
19,124,,74,26414840,26414840,871399386
29,125,,87,26414840,26414840,1016632617
21,125,,134,26414840,26414840,1584362520
33,125,,177,26414840,26414840,2099280339
4,126,,168,26414840,26414840,1980453150
18,126,,85,26414840,26414840,990226575
27,126,,84,26414840,26414840,990226575
20,127,,165,26414840,26414840,1954047108
8,127,,163,26414840,26414840,1927641066
14,127,,176,26414840,26414840,2072874297
4,128,,168,26414840,26414840,1980453150
13,128,,77,26414840,26414840,897805428
33,128,,177,26414840,26414840,2099280339
25,129,,174,26414840,26414840,2059671276
23,129,,84,26414840,26414840,990226575
24,129,,84,26414840,26414840,977023554
17,130,,161,26414840,26414840,1901235024
32,130,,175,26414840,26414840,2072874297
0,130,,86,26414840,26414840,1016632617
21,131,,134,26414840,26414840,1584362520
24,131,,84,26414840,26414840,977023554
0,131,,86,26414840,26414840,1016632617
26,132,,77,26414840,26414840,897805428
25,132,,174,26414840,26414840,2059671276
2,132,,87,26414840,26414840,1029835638
12,133,,84,26414840,26414840,977023554
30,133,,161,26414840,26414840,1901235024
8,133,,163,26414840,26414840,1927641066
33,134,,177,26414840,26414840,2099280339
2,134,,87,26414840,26414840,1029835638
26,134,,77,26414840,26414840,897805428
17,135,,161,26414840,26414840,1901235024
10,135,,85,26414840,26414840,1003429596
22,135,,83,26414840,26414840,977023554
22,136,,83,26414840,26414840,977023554
9,136,,82,26414840,26414840,963820533
0,136,,86,26414840,26414840,1016632617
34,137,,143,26414840,26414840,1689986688
5,137,,86,26414840,26414840,1016632617
6,137,,134,26414840,26414840,1584362520
24,138,,84,26414840,26414840,977023554
15,138,,75,26414840,26414840,884602407
25,138,,174,26414840,26414840,2059671276
23,139,,84,26414840,26414840,990226575
17,139,,161,26414840,26414840,1901235024
18,139,,85,26414840,26414840,990226575
33,140,,177,26414840,26414840,2099280339
2,140,,87,26414840,26414840,1029835638
6,140,,134,26414840,26414840,1584362520
24,141,,84,26414840,26414840,977023554
30,141,,161,26414840,26414840,1901235024
11,141,,87,26414840,26414840,1016632617
13,142,,77,26414840,26414840,897805428
1,142,,134,26414840,26414840,1584362520
24,142,,84,26414840,26414840,977023554
3,143,,75,26414840,26414840,884602407
4,143,,168,26414840,26414840,1980453150
5,143,,86,26414840,26414840,1016632617
32,144,,175,26414840,26414840,2072874297
11,144,,87,26414840,26414840,1016632617
3,144,,75,26414840,26414840,884602407
11,145,,87,26414840,26414840,1016632617
20,145,,165,26414840,26414840,1954047108
29,145,,87,26414840,26414840,1016632617
15,146,,75,26414840,26414840,884602407
8,146,,163,26414840,26414840,1927641066
20,146,,165,26414840,26414840,1954047108
26,147,,77,26414840,26414840,897805428
14,147,,176,26414840,26414840,2072874297
11,147,,87,26414840,26414840,1016632617
25,148,,174,26414840,26414840,2059671276
2,148,,87,26414840,26414840,1029835638
31,148,,75,26414840,26414840,871399386
16,149,,173,26414840,26414840,2033265234
21,149,,134,26414840,26414840,1584362520
29,149,,87,26414840,26414840,1016632617
1,150,,134,26414840,26414840,1584362520
25,150,,174,26414840,26414840,2059671276
14,150,,176,26414840,26414840,2072874297
20,151,,165,26414840,26414840,1954047108
4,151,,168,26414840,26414840,1980453150
5,151,,86,26414840,26414840,1016632617
12,152,,84,26414840,26414840,977023554
8,152,,163,26414840,26414840,1927641066
28,152,,85,26414840,26414840,1003429596
25,153,,174,26414840,26414840,2059671276
3,153,,75,26414840,26414840,884602407
17,153,,161,26414840,26414840,1901235024
2,154,,87,26414840,26414840,1029835638
17,154,,161,26414840,26414840,1901235024
8,154,,163,26414840,26414840,1927641066
17,155,,161,26414840,26414840,1901235024
20,155,,165,26414840,26414840,1954047108
28,155,,85,26414840,26414840,1003429596
10,156,,85,26414840,26414840,1003429596
25,156,,174,26414840,26414840,2059671276
33,156,,177,26414840,26414840,2099280339
23,157,,84,26414840,26414840,990226575
14,157,,176,26414840,26414840,2072874297
29,157,,87,26414840,26414840,1016632617
33,158,,177,26414840,26414840,2099280339
1,158,,134,26414840,26414840,1584362520
7,158,,138,26414840,26414840,1623971583
7,159,,138,26414840,26414840,1623971583
21,159,,134,26414840,26414840,1584362520
13,159,,77,26414840,26414840,897805428
31,160,,75,26414840,26414840,871399386
20,160,,165,26414840,26414840,1954047108
14,160,,176,26414840,26414840,2072874297
34,161,,143,26414840,26414840,1689986688
24,161,,84,26414840,26414840,977023554
23,161,,84,26414840,26414840,990226575
1,162,,134,26414840,26414840,1584362520
15,162,,75,26414840,26414840,884602407
0,162,,86,26414840,26414840,1016632617
7,163,,138,26414840,26414840,1623971583
28,163,,85,26414840,26414840,1003429596
21,163,,134,26414840,26414840,1584362520
7,164,,138,26414840,26414840,1623971583
29,164,,87,26414840,26414840,1016632617
28,164,,85,26414840,26414840,1003429596
26,165,,77,26414840,26414840,897805428
14,165,,176,26414840,26414840,2072874297
13,165,,77,26414840,26414840,897805428
31,166,,75,26414840,26414840,871399386
34,166,,143,26414840,26414840,1689986688
5,166,,86,26414840,26414840,1016632617
2,167,,87,26414840,26414840,1029835638
1,167,,134,26414840,26414840,1584362520
29,167,,87,26414840,26414840,1016632617
2,168,,87,26414840,26414840,1029835638
14,168,,176,26414840,26414840,2072874297
12,168,,84,26414840,26414840,977023554
22,169,,83,26414840,26414840,977023554
32,169,,175,26414840,26414840,2072874297
19,169,,74,26414840,26414840,871399386
8,170,,163,26414840,26414840,1927641066
12,170,,84,26414840,26414840,977023554
22,170,,83,26414840,26414840,977023554
9,171,,82,26414840,26414840,963820533
20,171,,165,26414840,26414840,1954047108
7,171,,138,26414840,26414840,1623971583
13,172,,77,26414840,26414840,897805428
11,172,,87,26414840,26414840,1016632617
16,172,,173,26414840,26414840,2033265234
26,173,,77,26414840,26414840,897805428
33,173,,177,26414840,26414840,2099280339
8,173,,163,26414840,26414840,1927641066
33,174,,177,26414840,26414840,2099280339
4,174,,168,26414840,26414840,1980453150
22,174,,83,26414840,26414840,977023554
1,175,,134,26414840,26414840,1584362520
19,175,,74,26414840,26414840,871399386
0,175,,86,26414840,26414840,1016632617
7,176,,138,26414840,26414840,1623971583
1,176,,134,26414840,26414840,1584362520
20,176,,165,26414840,26414840,1954047108
15,177,,75,26414840,26414840,884602407
18,177,,85,26414840,26414840,990226575
17,177,,161,26414840,26414840,1901235024
23,178,,84,26414840,26414840,990226575
34,178,,143,26414840,26414840,1689986688
33,178,,177,26414840,26414840,2099280339
22,179,,83,26414840,26414840,977023554
10,179,,85,26414840,26414840,1003429596
24,179,,84,26414840,26414840,977023554
3,180,,75,26414840,26414840,884602407
33,180,,177,26414840,26414840,2099280339
5,180,,86,26414840,26414840,1016632617
15,181,,75,26414840,26414840,884602407
1,181,,134,26414840,26414840,1584362520
21,181,,134,26414840,26414840,1584362520
17,182,,161,26414840,26414840,1901235024
1,182,,134,26414840,26414840,1584362520
12,182,,84,26414840,26414840,977023554
12,183,,84,26414840,26414840,977023554
27,183,,84,26414840,26414840,990226575
8,183,,163,26414840,26414840,1927641066
31,184,,75,26414840,26414840,871399386
22,184,,83,26414840,26414840,977023554
6,184,,134,26414840,26414840,1584362520
0,185,,86,26414840,26414840,1016632617
9,185,,82,26414840,26414840,963820533
26,185,,77,26414840,26414840,897805428
17,186,,161,26414840,26414840,1901235024
11,186,,87,26414840,26414840,1016632617
3,186,,75,26414840,26414840,884602407
19,187,,74,26414840,26414840,871399386
12,187,,84,26414840,26414840,977023554
20,187,,165,26414840,26414840,1954047108
1,188,,134,26414840,26414840,1584362520
32,188,,175,26414840,26414840,2072874297
18,188,,85,26414840,26414840,990226575
16,189,,173,26414840,26414840,2033265234
10,189,,85,26414840,26414840,1003429596
26,189,,77,26414840,26414840,897805428
25,190,,174,26414840,26414840,2059671276
29,190,,87,26414840,26414840,1016632617
23,190,,84,26414840,26414840,990226575
6,191,,134,26414840,26414840,1584362520
1,191,,134,26414840,26414840,1584362520
0,191,,86,26414840,26414840,1016632617
2,192,,87,26414840,26414840,1029835638
24,192,,84,26414840,26414840,977023554
18,192,,85,26414840,26414840,990226575
12,193,,84,26414840,26414840,977023554
31,193,,75,26414840,26414840,871399386
5,193,,86,26414840,26414840,1016632617
16,194,,173,26414840,26414840,2033265234
9,194,,82,26414840,26414840,963820533
27,194,,84,26414840,26414840,990226575
17,195,,161,26414840,26414840,1901235024
15,195,,75,26414840,26414840,884602407
21,195,,134,26414840,26414840,1584362520
10,196,,85,26414840,26414840,1003429596
16,196,,173,26414840,26414840,2033265234
21,196,,134,26414840,26414840,1584362520
20,197,,165,26414840,26414840,1954047108
14,197,,176,26414840,26414840,2072874297
24,197,,84,26414840,26414840,977023554
21,198,,134,26414840,26414840,1584362520
2,198,,87,26414840,26414840,1029835638
34,198,,143,26414840,26414840,1689986688
15,199,,75,26414840,26414840,884602407
1,199,,134,26414840,26414840,1584362520
30,199,,161,26414840,26414840,1901235024
23,200,,84,26414840,26414840,990226575
16,200,,173,26414840,26414840,2033265234
4,200,,168,26414840,26414840,1980453150
5,201,,86,26414840,26414840,1016632617
21,201,,134,26414840,26414840,1584362520
9,201,,82,26414840,26414840,963820533
11,202,,87,26414840,26414840,1016632617
21,202,,134,26414840,26414840,1584362520
23,202,,84,26414840,26414840,990226575
25,203,,174,26414840,26414840,2059671276
19,203,,74,26414840,26414840,871399386
0,203,,86,26414840,26414840,1016632617
15,204,,75,26414840,26414840,884602407
16,204,,173,26414840,26414840,2033265234
3,204,,75,26414840,26414840,884602407
10,205,,85,26414840,26414840,1003429596
34,205,,143,26414840,26414840,1689986688
12,205,,84,26414840,26414840,977023554
28,206,,85,26414840,26414840,1003429596
16,206,,173,26414840,26414840,2033265234
15,206,,75,26414840,26414840,884602407
24,207,,84,26414840,26414840,977023554
27,207,,84,26414840,26414840,990226575
18,207,,85,26414840,26414840,990226575
20,208,,165,26414840,26414840,1954047108
18,208,,85,26414840,26414840,990226575
4,208,,168,26414840,26414840,1980453150
20,209,,165,26414840,26414840,1954047108
21,209,,134,26414840,26414840,1584362520
29,209,,87,26414840,26414840,1016632617
4,210,,168,26414840,26414840,1980453150
17,210,,161,26414840,26414840,1901235024
19,210,,74,26414840,26414840,871399386
14,211,,176,26414840,26414840,2072874297
8,211,,163,26414840,26414840,1927641066
33,211,,177,26414840,26414840,2099280339
7,212,,138,26414840,26414840,1623971583
6,212,,134,26414840,26414840,1584362520
22,212,,83,26414840,26414840,977023554
0,213,,86,26414840,26414840,1016632617
12,213,,84,26414840,26414840,977023554
14,213,,176,26414840,26414840,2072874297
27,214,,84,26414840,26414840,990226575
6,214,,134,26414840,26414840,1584362520
32,214,,175,26414840,26414840,2072874297
0,215,,86,26414840,26414840,1016632617
32,215,,175,26414840,26414840,2072874297
2,215,,87,26414840,26414840,1029835638
18,216,,85,26414840,26414840,990226575
24,216,,84,26414840,26414840,977023554
11,216,,87,26414840,26414840,1016632617
8,217,,163,26414840,26414840,1927641066
4,217,,168,26414840,26414840,1980453150
5,217,,86,26414840,26414840,1016632617
11,218,,87,26414840,26414840,1016632617
26,218,,77,26414840,26414840,897805428
6,218,,134,26414840,26414840,1584362520
10,219,,85,26414840,26414840,1003429596
23,219,,84,26414840,26414840,990226575
3,219,,75,26414840,26414840,884602407
23,220,,84,26414840,26414840,990226575
34,220,,143,26414840,26414840,1689986688
22,220,,83,26414840,26414840,977023554
29,221,,87,26414840,26414840,1016632617
28,221,,85,26414840,26414840,1003429596
34,221,,143,26414840,26414840,1689986688
10,222,,85,26414840,26414840,1003429596
27,222,,84,26414840,26414840,990226575
29,222,,87,26414840,26414840,1016632617
26,223,,77,26414840,26414840,897805428
22,223,,83,26414840,26414840,977023554
13,223,,77,26414840,26414840,897805428
1,224,,134,26414840,26414840,1584362520
0,224,,86,26414840,26414840,1016632617
33,224,,177,26414840,26414840,2099280339
2,225,,87,26414840,26414840,1029835638
26,225,,77,26414840,26414840,897805428
5,225,,86,26414840,26414840,1016632617
26,226,,77,26414840,26414840,897805428
1,226,,134,26414840,26414840,1584362520
14,226,,176,26414840,26414840,2072874297
20,227,,165,26414840,26414840,1954047108
9,227,,82,26414840,26414840,963820533
1,227,,134,26414840,26414840,1584362520
25,228,,174,26414840,26414840,2059671276
3,228,,75,26414840,26414840,884602407
13,228,,77,26414840,26414840,897805428
26,229,,77,26414840,26414840,897805428
19,229,,74,26414840,26414840,871399386
2,229,,87,26414840,26414840,1029835638
19,230,,74,26414840,26414840,871399386
18,230,,85,26414840,26414840,990226575
20,230,,165,26414840,26414840,1954047108
13,231,,77,26414840,26414840,897805428
22,231,,83,26414840,26414840,977023554
1,231,,134,26414840,26414840,1584362520
2,232,,87,26414840,26414840,1029835638
1,232,,134,26414840,26414840,1584362520
32,232,,175,26414840,26414840,2072874297
27,233,,84,26414840,26414840,990226575
3,233,,75,26414840,26414840,884602407
11,233,,87,26414840,26414840,1016632617
2,234,,87,26414840,26414840,1029835638
31,234,,75,26414840,26414840,871399386
8,234,,163,26414840,26414840,1927641066
0,235,,86,26414840,26414840,1016632617
4,235,,168,26414840,26414840,1980453150
3,235,,75,26414840,26414840,884602407
12,236,,84,26414840,26414840,977023554
7,236,,138,26414840,26414840,1623971583
