client_id,round_number,hierarchy,num_samples,bytes_written,bytes_read,local_computations
20,22,,165,26414840,26414840,19606486185
14,22,,176,26414840,26414840,20794758075
11,23,,87,26414840,26414840,10245544296
14,23,,176,26414840,26414840,20794758075
7,23,,138,26414840,26414840,16358543019
17,24,,161,26414840,26414840,19038756282
16,24,,173,26414840,26414840,20438276508
15,24,,75,26414840,26414840,8898836154
30,25,,161,26414840,26414840,19091568366
2,25,,87,26414840,26414840,10298356380
15,25,,75,26414840,26414840,8898836154
19,26,,74,26414840,26414840,8766805944
14,26,,176,26414840,26414840,20794758075
15,26,,75,26414840,26414840,8898836154
25,27,,174,26414840,26414840,20596712760
17,27,,161,26414840,26414840,19038756282
2,27,,87,26414840,26414840,10298356380
23,28,,84,26414840,26414840,9902265750
26,28,,77,26414840,26414840,9070475427
17,28,,161,26414840,26414840,19038756282
3,29,,75,26414840,26414840,8898836154
33,29,,177,26414840,26414840,21006006411
32,29,,175,26414840,26414840,20794758075
24,30,,84,26414840,26414840,9875859708
7,30,,138,26414840,26414840,16358543019
11,30,,87,26414840,26414840,10245544296
32,31,,175,26414840,26414840,20794758075
34,31,,143,26414840,26414840,16952678964
24,31,,84,26414840,26414840,9875859708
5,32,,86,26414840,26414840,10219138254
3,32,,75,26414840,26414840,8898836154
25,32,,174,26414840,26414840,20596712760
7,33,,138,26414840,26414840,16358543019
23,33,,84,26414840,26414840,9902265750
27,33,,84,26414840,26414840,9941874813
23,34,,84,26414840,26414840,9902265750
25,34,,174,26414840,26414840,20596712760
6,34,,134,26414840,26414840,15856828221
16,35,,173,26414840,26414840,20438276508
27,35,,84,26414840,26414840,9941874813
23,35,,84,26414840,26414840,9902265750
8,36,,163,26414840,26414840,19302816702
10,36,,85,26414840,26414840,10060702002
7,36,,138,26414840,26414840,16358543019
4,37,,168,26414840,26414840,19883749626
21,37,,134,26414840,26414840,15909640305
19,37,,74,26414840,26414840,8766805944
31,38,,75,26414840,26414840,8793211986
10,38,,85,26414840,26414840,10060702002
28,38,,85,26414840,26414840,10087108044
25,39,,174,26414840,26414840,20596712760
31,39,,75,26414840,26414840,8793211986
29,39,,87,26414840,26414840,10271950338
9,40,,82,26414840,26414840,9743829498
17,40,,161,26414840,26414840,19038756282
2,40,,87,26414840,26414840,10298356380
17,41,,161,26414840,26414840,19038756282
16,41,,173,26414840,26414840,20438276508
7,41,,138,26414840,26414840,16358543019
26,42,,77,26414840,26414840,9070475427
6,42,,134,26414840,26414840,15856828221
31,42,,75,26414840,26414840,8793211986
14,43,,176,26414840,26414840,20794758075
33,43,,177,26414840,26414840,21006006411
1,43,,134,26414840,26414840,15843625200
34,44,,143,26414840,26414840,16952678964
17,44,,161,26414840,26414840,19038756282
24,44,,84,26414840,26414840,9875859708
8,45,,163,26414840,26414840,19302816702
2,45,,87,26414840,26414840,10298356380
19,45,,74,26414840,26414840,8766805944
6,46,,134,26414840,26414840,15856828221
32,46,,175,26414840,26414840,20794758075
10,46,,85,26414840,26414840,10060702002
8,47,,163,26414840,26414840,19302816702
26,47,,77,26414840,26414840,9070475427
21,47,,134,26414840,26414840,15909640305
32,48,,175,26414840,26414840,20794758075
15,48,,75,26414840,26414840,8898836154
14,48,,176,26414840,26414840,20794758075
14,49,,176,26414840,26414840,20794758075
31,49,,75,26414840,26414840,8793211986
27,49,,84,26414840,26414840,9941874813
25,50,,174,26414840,26414840,20596712760
29,50,,87,26414840,26414840,10271950338
21,50,,134,26414840,26414840,15909640305
16,51,,173,26414840,26414840,20438276508
12,51,,84,26414840,26414840,9889062729
5,51,,86,26414840,26414840,10219138254
4,52,,168,26414840,26414840,19883749626
24,52,,84,26414840,26414840,9875859708
8,52,,163,26414840,26414840,19302816702
12,53,,84,26414840,26414840,9889062729
13,53,,77,26414840,26414840,9083678448
21,53,,134,26414840,26414840,15909640305
21,54,,134,26414840,26414840,15909640305
12,54,,84,26414840,26414840,9889062729
20,54,,165,26414840,26414840,19606486185
20,55,,165,26414840,26414840,19606486185
16,55,,173,26414840,26414840,20438276508
17,55,,161,26414840,26414840,19038756282
31,56,,75,26414840,26414840,8793211986
2,56,,87,26414840,26414840,10298356380
13,56,,77,26414840,26414840,9083678448
9,57,,82,26414840,26414840,9743829498
11,57,,87,26414840,26414840,10245544296
24,57,,84,26414840,26414840,9875859708
16,58,,173,26414840,26414840,20438276508
0,58,,86,26414840,26414840,10219138254
11,58,,87,26414840,26414840,10245544296
26,59,,77,26414840,26414840,9070475427
9,59,,82,26414840,26414840,9743829498
18,59,,85,26414840,26414840,9981483876
24,60,,84,26414840,26414840,9875859708
28,60,,85,26414840,26414840,10087108044
11,60,,87,26414840,26414840,10245544296
17,61,,161,26414840,26414840,19038756282
12,61,,84,26414840,26414840,9889062729
30,61,,161,26414840,26414840,19091568366
17,62,,161,26414840,26414840,19038756282
33,62,,177,26414840,26414840,21006006411
7,62,,138,26414840,26414840,16358543019
5,63,,86,26414840,26414840,10219138254
34,63,,143,26414840,26414840,16952678964
28,63,,85,26414840,26414840,10087108044
33,64,,177,26414840,26414840,21006006411
16,64,,173,26414840,26414840,20438276508
17,64,,161,26414840,26414840,19038756282
31,65,,75,26414840,26414840,8793211986
5,65,,86,26414840,26414840,10219138254
2,65,,87,26414840,26414840,10298356380
28,66,,85,26414840,26414840,10087108044
20,66,,165,26414840,26414840,19606486185
21,66,,134,26414840,26414840,15909640305
20,67,,165,26414840,26414840,19606486185
8,67,,163,26414840,26414840,19302816702
33,67,,177,26414840,26414840,21006006411
2,68,,87,26414840,26414840,10298356380
17,68,,161,26414840,26414840,19038756282
26,68,,77,26414840,26414840,9070475427
15,69,,75,26414840,26414840,8898836154
28,69,,85,26414840,26414840,10087108044
25,69,,174,26414840,26414840,20596712760
0,70,,86,26414840,26414840,10219138254
15,70,,75,26414840,26414840,8898836154
20,70,,165,26414840,26414840,19606486185
12,71,,84,26414840,26414840,9889062729
24,71,,84,26414840,26414840,9875859708
2,71,,87,26414840,26414840,10298356380
11,72,,87,26414840,26414840,10245544296
14,72,,176,26414840,26414840,20794758075
31,72,,75,26414840,26414840,8793211986
9,73,,82,26414840,26414840,9743829498
12,73,,84,26414840,26414840,9889062729
19,73,,74,26414840,26414840,8766805944
29,74,,87,26414840,26414840,10271950338
33,74,,177,26414840,26414840,21006006411
32,74,,175,26414840,26414840,20794758075
30,75,,161,26414840,26414840,19091568366
29,75,,87,26414840,26414840,10271950338
31,75,,75,26414840,26414840,8793211986
12,76,,84,26414840,26414840,9889062729
11,76,,87,26414840,26414840,10245544296
0,76,,86,26414840,26414840,10219138254
6,77,,134,26414840,26414840,15856828221
2,77,,87,26414840,26414840,10298356380
9,77,,82,26414840,26414840,9743829498
29,78,,87,26414840,26414840,10271950338
2,78,,87,26414840,26414840,10298356380
21,78,,134,26414840,26414840,15909640305
27,79,,84,26414840,26414840,9941874813
20,79,,165,26414840,26414840,19606486185
29,79,,87,26414840,26414840,10271950338
3,80,,75,26414840,26414840,8898836154
2,80,,87,26414840,26414840,10298356380
27,80,,84,26414840,26414840,9941874813
12,81,,84,26414840,26414840,9889062729
3,81,,75,26414840,26414840,8898836154
18,81,,85,26414840,26414840,9981483876
33,82,,177,26414840,26414840,21006006411
15,82,,75,26414840,26414840,8898836154
20,82,,165,26414840,26414840,19606486185
32,83,,175,26414840,26414840,20794758075
17,83,,161,26414840,26414840,19038756282
5,83,,86,26414840,26414840,10219138254
12,84,,84,26414840,26414840,9889062729
3,84,,75,26414840,26414840,8898836154
19,84,,74,26414840,26414840,8766805944
34,85,,143,26414840,26414840,16952678964
27,85,,84,26414840,26414840,9941874813
23,85,,84,26414840,26414840,9902265750
22,86,,83,26414840,26414840,9849453666
16,86,,173,26414840,26414840,20438276508
19,86,,74,26414840,26414840,8766805944
32,87,,175,26414840,26414840,20794758075
10,87,,85,26414840,26414840,10060702002
21,87,,134,26414840,26414840,15909640305
28,88,,85,26414840,26414840,10087108044
10,88,,85,26414840,26414840,10060702002
0,88,,86,26414840,26414840,10219138254
3,89,,75,26414840,26414840,8898836154
17,89,,161,26414840,26414840,19038756282
32,89,,175,26414840,26414840,20794758075
29,90,,87,26414840,26414840,10271950338
19,90,,74,26414840,26414840,8766805944
4,90,,168,26414840,26414840,19883749626
25,91,,174,26414840,26414840,20596712760
4,91,,168,26414840,26414840,19883749626
7,91,,138,26414840,26414840,16358543019
10,92,,85,26414840,26414840,10060702002
15,92,,75,26414840,26414840,8898836154
20,92,,165,26414840,26414840,19606486185
8,93,,163,26414840,26414840,19302816702
1,93,,134,26414840,26414840,15843625200
21,93,,134,26414840,26414840,15909640305
5,94,,86,26414840,26414840,10219138254
32,94,,175,26414840,26414840,20794758075
8,94,,163,26414840,26414840,19302816702
10,95,,85,26414840,26414840,10060702002
9,95,,82,26414840,26414840,9743829498
20,95,,165,26414840,26414840,19606486185
12,96,,84,26414840,26414840,9889062729
21,96,,134,26414840,26414840,15909640305
1,96,,134,26414840,26414840,15843625200
20,97,,165,26414840,26414840,19606486185
21,97,,134,26414840,26414840,15909640305
0,97,,86,26414840,26414840,10219138254
22,98,,83,26414840,26414840,9849453666
10,98,,85,26414840,26414840,10060702002
16,98,,173,26414840,26414840,20438276508
9,99,,82,26414840,26414840,9743829498
22,99,,83,26414840,26414840,9849453666
11,99,,87,26414840,26414840,10245544296
6,100,,134,26414840,26414840,15856828221
24,100,,84,26414840,26414840,9875859708
3,100,,75,26414840,26414840,8898836154
16,101,,173,26414840,26414840,20438276508
1,101,,134,26414840,26414840,15843625200
30,101,,161,26414840,26414840,19091568366
17,102,,161,26414840,26414840,19038756282
0,102,,86,26414840,26414840,10219138254
13,102,,77,26414840,26414840,9083678448
17,103,,161,26414840,26414840,19038756282
10,103,,85,26414840,26414840,10060702002
1,103,,134,26414840,26414840,15843625200
3,104,,75,26414840,26414840,8898836154
5,104,,86,26414840,26414840,10219138254
9,104,,82,26414840,26414840,9743829498
21,105,,134,26414840,26414840,15909640305
25,105,,174,26414840,26414840,20596712760
22,105,,83,26414840,26414840,9849453666
2,106,,87,26414840,26414840,10298356380
15,106,,75,26414840,26414840,8898836154
30,106,,161,26414840,26414840,19091568366
7,107,,138,26414840,26414840,16358543019
33,107,,177,26414840,26414840,21006006411
19,107,,74,26414840,26414840,8766805944
27,108,,84,26414840,26414840,9941874813
13,108,,77,26414840,26414840,9083678448
19,108,,74,26414840,26414840,8766805944
18,109,,85,26414840,26414840,9981483876
29,109,,87,26414840,26414840,10271950338
14,109,,176,26414840,26414840,20794758075
18,110,,85,26414840,26414840,9981483876
30,110,,161,26414840,26414840,19091568366
3,110,,75,26414840,26414840,8898836154
21,111,,134,26414840,26414840,15909640305
14,111,,176,26414840,26414840,20794758075
30,111,,161,26414840,26414840,19091568366
12,112,,84,26414840,26414840,9889062729
2,112,,87,26414840,26414840,10298356380
24,112,,84,26414840,26414840,9875859708
17,113,,161,26414840,26414840,19038756282
29,113,,87,26414840,26414840,10271950338
5,113,,86,26414840,26414840,10219138254
15,114,,75,26414840,26414840,8898836154
25,114,,174,26414840,26414840,20596712760
27,114,,84,26414840,26414840,9941874813
8,115,,163,26414840,26414840,19302816702
22,115,,83,26414840,26414840,9849453666
17,115,,161,26414840,26414840,19038756282
24,116,,84,26414840,26414840,9875859708
1,116,,134,26414840,26414840,15843625200
0,116,,86,26414840,26414840,10219138254
29,117,,87,26414840,26414840,10271950338
12,117,,84,26414840,26414840,9889062729
22,117,,83,26414840,26414840,9849453666
12,118,,84,26414840,26414840,9889062729
1,118,,134,26414840,26414840,15843625200
23,118,,84,26414840,26414840,9902265750
3,119,,75,26414840,26414840,8898836154
1,119,,134,26414840,26414840,15843625200
24,119,,84,26414840,26414840,9875859708
11,120,,87,26414840,26414840,10245544296
31,120,,75,26414840,26414840,8793211986
12,120,,84,26414840,26414840,9889062729
2,121,,87,26414840,26414840,10298356380
12,121,,84,26414840,26414840,9889062729
24,121,,84,26414840,26414840,9875859708
12,122,,84,26414840,26414840,9889062729
22,122,,83,26414840,26414840,9849453666
2,122,,87,26414840,26414840,10298356380
27,123,,84,26414840,26414840,9941874813
30,123,,161,26414840,26414840,19091568366
19,123,,74,26414840,26414840,8766805944
15,124,,75,26414840,26414840,8898836154
22,124,,83,26414840,26414840,9849453666
3,124,,75,26414840,26414840,8898836154
8,125,,163,26414840,26414840,19302816702
23,125,,84,26414840,26414840,9902265750
14,125,,176,26414840,26414840,20794758075
22,126,,83,26414840,26414840,9849453666
7,126,,138,26414840,26414840,16358543019
14,126,,176,26414840,26414840,20794758075
6,127,,134,26414840,26414840,15856828221
10,127,,85,26414840,26414840,10060702002
17,127,,161,26414840,26414840,19038756282
30,128,,161,26414840,26414840,19091568366
17,128,,161,26414840,26414840,19038756282
19,128,,74,26414840,26414840,8766805944
17,129,,161,26414840,26414840,19038756282
28,129,,85,26414840,26414840,10087108044
10,129,,85,26414840,26414840,10060702002
31,130,,75,26414840,26414840,8793211986
34,130,,143,26414840,26414840,16952678964
5,130,,86,26414840,26414840,10219138254
6,131,,134,26414840,26414840,15856828221
5,131,,86,26414840,26414840,10219138254
15,131,,75,26414840,26414840,8898836154
29,132,,87,26414840,26414840,10271950338
27,132,,84,26414840,26414840,9941874813
26,132,,77,26414840,26414840,9070475427
8,133,,163,26414840,26414840,19302816702
5,133,,86,26414840,26414840,10219138254
29,133,,87,26414840,26414840,10271950338
23,134,,84,26414840,26414840,9902265750
14,134,,176,26414840,26414840,20794758075
4,134,,168,26414840,26414840,19883749626
20,135,,165,26414840,26414840,19606486185
2,135,,87,26414840,26414840,10298356380
13,135,,77,26414840,26414840,9083678448
24,136,,84,26414840,26414840,9875859708
27,136,,84,26414840,26414840,9941874813
13,136,,77,26414840,26414840,9083678448
20,137,,165,26414840,26414840,19606486185
21,137,,134,26414840,26414840,15909640305
27,137,,84,26414840,26414840,9941874813
16,138,,173,26414840,26414840,20438276508
5,138,,86,26414840,26414840,10219138254
22,138,,83,26414840,26414840,9849453666
10,139,,85,26414840,26414840,10060702002
2,139,,87,26414840,26414840,10298356380
30,139,,161,26414840,26414840,19091568366
27,140,,84,26414840,26414840,9941874813
12,140,,84,26414840,26414840,9889062729
2,140,,87,26414840,26414840,10298356380
15,141,,75,26414840,26414840,8898836154
29,141,,87,26414840,26414840,10271950338
12,141,,84,26414840,26414840,9889062729
10,142,,85,26414840,26414840,10060702002
25,142,,174,26414840,26414840,20596712760
11,142,,87,26414840,26414840,10245544296
30,143,,161,26414840,26414840,19091568366
8,143,,163,26414840,26414840,19302816702
18,143,,85,26414840,26414840,9981483876
12,144,,84,26414840,26414840,9889062729
23,144,,84,26414840,26414840,9902265750
30,144,,161,26414840,26414840,19091568366
13,145,,77,26414840,26414840,9083678448
24,145,,84,26414840,26414840,9875859708
26,145,,77,26414840,26414840,9070475427
15,146,,75,26414840,26414840,8898836154
4,146,,168,26414840,26414840,19883749626
24,146,,84,26414840,26414840,9875859708
32,147,,175,26414840,26414840,20794758075
17,147,,161,26414840,26414840,19038756282
16,147,,173,26414840,26414840,20438276508
33,148,,177,26414840,26414840,21006006411
23,148,,84,26414840,26414840,9902265750
9,148,,82,26414840,26414840,9743829498
8,149,,163,26414840,26414840,19302816702
6,149,,134,26414840,26414840,15856828221
1,149,,134,26414840,26414840,15843625200
11,150,,87,26414840,26414840,10245544296
31,150,,75,26414840,26414840,8793211986
9,150,,82,26414840,26414840,9743829498
34,151,,143,26414840,26414840,16952678964
2,151,,87,26414840,26414840,10298356380
33,151,,177,26414840,26414840,21006006411
8,152,,163,26414840,26414840,19302816702
15,152,,75,26414840,26414840,8898836154
4,152,,168,26414840,26414840,19883749626
1,153,,134,26414840,26414840,15843625200
31,153,,75,26414840,26414840,8793211986
15,153,,75,26414840,26414840,8898836154
4,154,,168,26414840,26414840,19883749626
28,154,,85,26414840,26414840,10087108044
29,154,,87,26414840,26414840,10271950338
0,155,,86,26414840,26414840,10219138254
18,155,,85,26414840,26414840,9981483876
23,155,,84,26414840,26414840,9902265750
8,156,,163,26414840,26414840,19302816702
7,156,,138,26414840,26414840,16358543019
17,156,,161,26414840,26414840,19038756282
15,157,,75,26414840,26414840,8898836154
6,157,,134,26414840,26414840,15856828221
12,157,,84,26414840,26414840,9889062729
12,158,,84,26414840,26414840,9889062729
5,158,,86,26414840,26414840,10219138254
20,158,,165,26414840,26414840,19606486185
8,159,,163,26414840,26414840,19302816702
32,159,,175,26414840,26414840,20794758075
6,159,,134,26414840,26414840,15856828221
28,160,,85,26414840,26414840,10087108044
23,160,,84,26414840,26414840,9902265750
34,160,,143,26414840,26414840,16952678964
14,161,,176,26414840,26414840,20794758075
18,161,,85,26414840,26414840,9981483876
32,161,,175,26414840,26414840,20794758075
23,162,,84,26414840,26414840,9902265750
14,162,,176,26414840,26414840,20794758075
33,162,,177,26414840,26414840,21006006411
19,163,,74,26414840,26414840,8766805944
0,163,,86,26414840,26414840,10219138254
18,163,,85,26414840,26414840,9981483876
17,164,,161,26414840,26414840,19038756282
18,164,,85,26414840,26414840,9981483876
8,164,,163,26414840,26414840,19302816702
7,165,,138,26414840,26414840,16358543019
29,165,,87,26414840,26414840,10271950338
24,165,,84,26414840,26414840,9875859708
4,166,,168,26414840,26414840,19883749626
25,166,,174,26414840,26414840,20596712760
26,166,,77,26414840,26414840,9070475427
14,167,,176,26414840,26414840,20794758075
31,167,,75,26414840,26414840,8793211986
29,167,,87,26414840,26414840,10271950338
23,168,,84,26414840,26414840,9902265750
20,168,,165,26414840,26414840,19606486185
19,168,,74,26414840,26414840,8766805944
13,169,,77,26414840,26414840,9083678448
16,169,,173,26414840,26414840,20438276508
3,169,,75,26414840,26414840,8898836154
1,170,,134,26414840,26414840,15843625200
26,170,,77,26414840,26414840,9070475427
22,170,,83,26414840,26414840,9849453666
1,171,,134,26414840,26414840,15843625200
5,171,,86,26414840,26414840,10219138254
25,171,,174,26414840,26414840,20596712760
10,172,,85,26414840,26414840,10060702002
33,172,,177,26414840,26414840,21006006411
2,172,,87,26414840,26414840,10298356380
1,173,,134,26414840,26414840,15843625200
27,173,,84,26414840,26414840,9941874813
14,173,,176,26414840,26414840,20794758075
25,174,,174,26414840,26414840,20596712760
28,174,,85,26414840,26414840,10087108044
5,174,,86,26414840,26414840,10219138254
12,175,,84,26414840,26414840,9889062729
4,175,,168,26414840,26414840,19883749626
3,175,,75,26414840,26414840,8898836154
26,176,,77,26414840,26414840,9070475427
24,176,,84,26414840,26414840,9875859708
14,176,,176,26414840,26414840,20794758075
1,177,,134,26414840,26414840,15843625200
13,177,,77,26414840,26414840,9083678448
5,177,,86,26414840,26414840,10219138254
34,178,,143,26414840,26414840,16952678964
8,178,,163,26414840,26414840,19302816702
9,178,,82,26414840,26414840,9743829498
26,179,,77,26414840,26414840,9070475427
13,179,,77,26414840,26414840,9083678448
24,179,,84,26414840,26414840,9875859708
33,180,,177,26414840,26414840,21006006411
22,180,,83,26414840,26414840,9849453666
18,180,,85,26414840,26414840,9981483876
30,181,,161,26414840,26414840,19091568366
27,181,,84,26414840,26414840,9941874813
23,181,,84,26414840,26414840,9902265750
31,182,,75,26414840,26414840,8793211986
4,182,,168,26414840,26414840,19883749626
5,182,,86,26414840,26414840,10219138254
4,183,,168,26414840,26414840,19883749626
13,183,,77,26414840,26414840,9083678448
1,183,,134,26414840,26414840,15843625200
0,184,,86,26414840,26414840,10219138254
12,184,,84,26414840,26414840,9889062729
29,184,,87,26414840,26414840,10271950338
28,185,,85,26414840,26414840,10087108044
31,185,,75,26414840,26414840,8793211986
32,185,,175,26414840,26414840,20794758075
10,186,,85,26414840,26414840,10060702002
30,186,,161,26414840,26414840,19091568366
28,186,,85,26414840,26414840,10087108044
31,187,,75,26414840,26414840,8793211986
18,187,,85,26414840,26414840,9981483876
34,187,,143,26414840,26414840,16952678964
21,188,,134,26414840,26414840,15909640305
13,188,,77,26414840,26414840,9083678448
1,188,,134,26414840,26414840,15843625200
17,189,,161,26414840,26414840,19038756282
12,189,,84,26414840,26414840,9889062729
14,189,,176,26414840,26414840,20794758075
32,190,,175,26414840,26414840,20794758075
14,190,,176,26414840,26414840,20794758075
2,190,,87,26414840,26414840,10298356380
25,191,,174,26414840,26414840,20596712760
28,191,,85,26414840,26414840,10087108044
27,191,,84,26414840,26414840,9941874813
20,192,,165,26414840,26414840,19606486185
13,192,,77,26414840,26414840,9083678448
24,192,,84,26414840,26414840,9875859708
5,193,,86,26414840,26414840,10219138254
19,193,,74,26414840,26414840,8766805944
20,193,,165,26414840,26414840,19606486185
6,194,,134,26414840,26414840,15856828221
18,194,,85,26414840,26414840,9981483876
11,194,,87,26414840,26414840,10245544296
9,195,,82,26414840,26414840,9743829498
8,195,,163,26414840,26414840,19302816702
1,195,,134,26414840,26414840,15843625200
11,196,,87,26414840,26414840,10245544296
8,196,,163,26414840,26414840,19302816702
12,196,,84,26414840,26414840,9889062729
11,197,,87,26414840,26414840,10245544296
8,197,,163,26414840,26414840,19302816702
4,197,,168,26414840,26414840,19883749626
19,198,,74,26414840,26414840,8766805944
15,198,,75,26414840,26414840,8898836154
18,198,,85,26414840,26414840,9981483876
21,199,,134,26414840,26414840,15909640305
33,199,,177,26414840,26414840,21006006411
8,199,,163,26414840,26414840,19302816702
28,200,,85,26414840,26414840,10087108044
6,200,,134,26414840,26414840,15856828221
1,200,,134,26414840,26414840,15843625200
27,201,,84,26414840,26414840,9941874813
24,201,,84,26414840,26414840,9875859708
1,201,,134,26414840,26414840,15843625200
6,202,,134,26414840,26414840,15856828221
4,202,,168,26414840,26414840,19883749626
3,202,,75,26414840,26414840,8898836154
30,203,,161,26414840,26414840,19091568366
11,203,,87,26414840,26414840,10245544296
1,203,,134,26414840,26414840,15843625200
26,204,,77,26414840,26414840,9070475427
4,204,,168,26414840,26414840,19883749626
29,204,,87,26414840,26414840,10271950338
8,205,,163,26414840,26414840,19302816702
16,205,,173,26414840,26414840,20438276508
32,205,,175,26414840,26414840,20794758075
14,206,,176,26414840,26414840,20794758075
23,206,,84,26414840,26414840,9902265750
21,206,,134,26414840,26414840,15909640305
25,207,,174,26414840,26414840,20596712760
23,207,,84,26414840,26414840,9902265750
8,207,,163,26414840,26414840,19302816702
1,208,,134,26414840,26414840,15843625200
23,208,,84,26414840,26414840,9902265750
12,208,,84,26414840,26414840,9889062729
30,209,,161,26414840,26414840,19091568366
22,209,,83,26414840,26414840,9849453666
13,209,,77,26414840,26414840,9083678448
19,210,,74,26414840,26414840,8766805944
21,210,,134,26414840,26414840,15909640305
14,210,,176,26414840,26414840,20794758075
9,211,,82,26414840,26414840,9743829498
2,211,,87,26414840,26414840,10298356380
22,211,,83,26414840,26414840,9849453666
2,212,,87,26414840,26414840,10298356380
6,212,,134,26414840,26414840,15856828221
22,212,,83,26414840,26414840,9849453666
0,213,,86,26414840,26414840,10219138254
19,213,,74,26414840,26414840,8766805944
24,213,,84,26414840,26414840,9875859708
6,214,,134,26414840,26414840,15856828221
33,214,,177,26414840,26414840,21006006411
21,214,,134,26414840,26414840,15909640305
23,215,,84,26414840,26414840,9902265750
4,215,,168,26414840,26414840,19883749626
11,215,,87,26414840,26414840,10245544296
11,216,,87,26414840,26414840,10245544296
3,216,,75,26414840,26414840,8898836154
5,216,,86,26414840,26414840,10219138254
29,217,,87,26414840,26414840,10271950338
13,217,,77,26414840,26414840,9083678448
18,217,,85,26414840,26414840,9981483876
29,218,,87,26414840,26414840,10271950338
19,218,,74,26414840,26414840,8766805944
1,218,,134,26414840,26414840,15843625200
33,219,,177,26414840,26414840,21006006411
8,219,,163,26414840,26414840,19302816702
9,219,,82,26414840,26414840,9743829498
0,220,,86,26414840,26414840,10219138254
9,220,,82,26414840,26414840,9743829498
30,220,,161,26414840,26414840,19091568366
24,221,,84,26414840,26414840,9875859708
20,221,,165,26414840,26414840,19606486185
31,221,,75,26414840,26414840,8793211986
30,222,,161,26414840,26414840,19091568366
20,222,,165,26414840,26414840,19606486185
33,222,,177,26414840,26414840,21006006411
25,223,,174,26414840,26414840,20596712760
3,223,,75,26414840,26414840,8898836154
20,223,,165,26414840,26414840,19606486185
22,224,,83,26414840,26414840,9849453666
18,224,,85,26414840,26414840,9981483876
17,224,,161,26414840,26414840,19038756282
8,225,,163,26414840,26414840,19302816702
14,225,,176,26414840,26414840,20794758075
18,225,,85,26414840,26414840,9981483876
5,226,,86,26414840,26414840,10219138254
3,226,,75,26414840,26414840,8898836154
23,226,,84,26414840,26414840,9902265750
28,227,,85,26414840,26414840,10087108044
4,227,,168,26414840,26414840,19883749626
7,227,,138,26414840,26414840,16358543019
17,228,,161,26414840,26414840,19038756282
13,228,,77,26414840,26414840,9083678448
12,228,,84,26414840,26414840,9889062729
7,229,,138,26414840,26414840,16358543019
8,229,,163,26414840,26414840,19302816702
19,229,,74,26414840,26414840,8766805944
31,230,,75,26414840,26414840,8793211986
26,230,,77,26414840,26414840,9070475427
14,230,,176,26414840,26414840,20794758075
11,231,,87,26414840,26414840,10245544296
24,231,,84,26414840,26414840,9875859708
0,231,,86,26414840,26414840,10219138254
