client_id,round_number,hierarchy,num_samples,bytes_written,bytes_read,local_computations
10,5,,85,26414840,26414840,10060702002
4,5,,168,26414840,26414840,19883749626
11,5,,87,26414840,26414840,10245544296
16,5,,173,26414840,26414840,20438276508
33,5,,177,26414840,26414840,21006006411
27,5,,84,26414840,26414840,9941874813
1,5,,134,26414840,26414840,15843625200
28,5,,85,26414840,26414840,10087108044
26,5,,77,26414840,26414840,9070475427
2,5,,87,26414840,26414840,10298356380
21,5,,134,26414840,26414840,15909640305
19,5,,74,26414840,26414840,8766805944
15,6,,75,26414840,26414840,8898836154
21,6,,134,26414840,26414840,15909640305
31,6,,75,26414840,26414840,8793211986
16,6,,173,26414840,26414840,20438276508
5,6,,86,26414840,26414840,10219138254
0,6,,86,26414840,26414840,10219138254
19,6,,74,26414840,26414840,8766805944
25,6,,174,26414840,26414840,20596712760
17,6,,161,26414840,26414840,19038756282
29,6,,87,26414840,26414840,10271950338
12,6,,84,26414840,26414840,9889062729
26,6,,77,26414840,26414840,9070475427
27,6,,84,26414840,26414840,9941874813
8,6,,163,26414840,26414840,19302816702
32,6,,175,26414840,26414840,20794758075
10,6,,85,26414840,26414840,10060702002
9,6,,82,26414840,26414840,9743829498
11,6,,87,26414840,26414840,10245544296
4,6,,168,26414840,26414840,19883749626
20,6,,165,26414840,26414840,19606486185
14,6,,176,26414840,26414840,20794758075
2,6,,87,26414840,26414840,10298356380
28,6,,85,26414840,26414840,10087108044
3,6,,75,26414840,26414840,8898836154
1,6,,134,26414840,26414840,15843625200
22,6,,83,26414840,26414840,9849453666
30,6,,161,26414840,26414840,19091568366
34,6,,143,26414840,26414840,16952678964
23,6,,84,26414840,26414840,9902265750
6,6,,134,26414840,26414840,15856828221
18,6,,85,26414840,26414840,9981483876
24,6,,84,26414840,26414840,9875859708
13,6,,77,26414840,26414840,9083678448
33,6,,177,26414840,26414840,21006006411
7,6,,138,26414840,26414840,16358543019
3,7,,75,26414840,26414840,8898836154
0,7,,86,26414840,26414840,10219138254
15,7,,75,26414840,26414840,8898836154
21,7,,134,26414840,26414840,15909640305
5,7,,86,26414840,26414840,10219138254
30,7,,161,26414840,26414840,19091568366
24,7,,84,26414840,26414840,9875859708
33,7,,177,26414840,26414840,21006006411
29,7,,87,26414840,26414840,10271950338
7,7,,138,26414840,26414840,16358543019
18,7,,85,26414840,26414840,9981483876
25,7,,174,26414840,26414840,20596712760
31,7,,75,26414840,26414840,8793211986
32,7,,175,26414840,26414840,20794758075
10,7,,85,26414840,26414840,10060702002
1,7,,134,26414840,26414840,15843625200
12,7,,84,26414840,26414840,9889062729
20,7,,165,26414840,26414840,19606486185
22,7,,83,26414840,26414840,9849453666
34,7,,143,26414840,26414840,16952678964
14,7,,176,26414840,26414840,20794758075
2,7,,87,26414840,26414840,10298356380
23,7,,84,26414840,26414840,9902265750
6,7,,134,26414840,26414840,15856828221
13,7,,77,26414840,26414840,9083678448
27,7,,84,26414840,26414840,9941874813
16,7,,173,26414840,26414840,20438276508
28,7,,85,26414840,26414840,10087108044
9,7,,82,26414840,26414840,9743829498
17,7,,161,26414840,26414840,19038756282
26,7,,77,26414840,26414840,9070475427
4,7,,168,26414840,26414840,19883749626
8,7,,163,26414840,26414840,19302816702
11,7,,87,26414840,26414840,10245544296
19,7,,74,26414840,26414840,8766805944
23,8,,84,26414840,26414840,9902265750
25,8,,174,26414840,26414840,20596712760
2,8,,87,26414840,26414840,10298356380
27,8,,84,26414840,26414840,9941874813
28,8,,85,26414840,26414840,10087108044
30,8,,161,26414840,26414840,19091568366
5,8,,86,26414840,26414840,10219138254
26,8,,77,26414840,26414840,9070475427
15,8,,75,26414840,26414840,8898836154
24,8,,84,26414840,26414840,9875859708
29,8,,87,26414840,26414840,10271950338
31,8,,75,26414840,26414840,8793211986
12,8,,84,26414840,26414840,9889062729
20,8,,165,26414840,26414840,19606486185
11,8,,87,26414840,26414840,10245544296
14,8,,176,26414840,26414840,20794758075
3,8,,75,26414840,26414840,8898836154
32,8,,175,26414840,26414840,20794758075
7,8,,138,26414840,26414840,16358543019
6,8,,134,26414840,26414840,15856828221
1,8,,134,26414840,26414840,15843625200
19,8,,74,26414840,26414840,8766805944
0,8,,86,26414840,26414840,10219138254
9,8,,82,26414840,26414840,9743829498
10,8,,85,26414840,26414840,10060702002
33,8,,177,26414840,26414840,21006006411
21,8,,134,26414840,26414840,15909640305
16,8,,173,26414840,26414840,20438276508
34,8,,143,26414840,26414840,16952678964
22,8,,83,26414840,26414840,9849453666
17,8,,161,26414840,26414840,19038756282
18,8,,85,26414840,26414840,9981483876
4,8,,168,26414840,26414840,19883749626
8,8,,163,26414840,26414840,19302816702
13,8,,77,26414840,26414840,9083678448
24,9,,84,26414840,26414840,9875859708
21,9,,134,26414840,26414840,15909640305
29,9,,87,26414840,26414840,10271950338
16,9,,173,26414840,26414840,20438276508
4,9,,168,26414840,26414840,19883749626
32,9,,175,26414840,26414840,20794758075
25,9,,174,26414840,26414840,20596712760
9,9,,82,26414840,26414840,9743829498
20,9,,165,26414840,26414840,19606486185
11,9,,87,26414840,26414840,10245544296
34,9,,143,26414840,26414840,16952678964
5,9,,86,26414840,26414840,10219138254
10,9,,85,26414840,26414840,10060702002
23,9,,84,26414840,26414840,9902265750
7,9,,138,26414840,26414840,16358543019
18,9,,85,26414840,26414840,9981483876
13,9,,77,26414840,26414840,9083678448
2,9,,87,26414840,26414840,10298356380
30,9,,161,26414840,26414840,19091568366
17,9,,161,26414840,26414840,19038756282
28,9,,85,26414840,26414840,10087108044
26,9,,77,26414840,26414840,9070475427
27,9,,84,26414840,26414840,9941874813
14,9,,176,26414840,26414840,20794758075
31,9,,75,26414840,26414840,8793211986
0,9,,86,26414840,26414840,10219138254
33,9,,177,26414840,26414840,21006006411
22,9,,83,26414840,26414840,9849453666
12,9,,84,26414840,26414840,9889062729
15,9,,75,26414840,26414840,8898836154
1,9,,134,26414840,26414840,15843625200
6,9,,134,26414840,26414840,15856828221
8,9,,163,26414840,26414840,19302816702
3,9,,75,26414840,26414840,8898836154
19,9,,74,26414840,26414840,8766805944
12,10,,84,26414840,26414840,9889062729
24,10,,84,26414840,26414840,9875859708
31,10,,75,26414840,26414840,8793211986
18,10,,85,26414840,26414840,9981483876
16,10,,173,26414840,26414840,20438276508
15,10,,75,26414840,26414840,8898836154
3,10,,75,26414840,26414840,8898836154
19,10,,74,26414840,26414840,8766805944
33,10,,177,26414840,26414840,21006006411
27,10,,84,26414840,26414840,9941874813
20,10,,165,26414840,26414840,19606486185
8,10,,163,26414840,26414840,19302816702
1,10,,134,26414840,26414840,15843625200
14,10,,176,26414840,26414840,20794758075
10,10,,85,26414840,26414840,10060702002
7,10,,138,26414840,26414840,16358543019
4,10,,168,26414840,26414840,19883749626
2,10,,87,26414840,26414840,10298356380
11,10,,87,26414840,26414840,10245544296
5,10,,86,26414840,26414840,10219138254
0,10,,86,26414840,26414840,10219138254
13,10,,77,26414840,26414840,9083678448
32,10,,175,26414840,26414840,20794758075
9,10,,82,26414840,26414840,9743829498
26,10,,77,26414840,26414840,9070475427
23,10,,84,26414840,26414840,9902265750
25,10,,174,26414840,26414840,20596712760
28,10,,85,26414840,26414840,10087108044
30,10,,161,26414840,26414840,19091568366
21,10,,134,26414840,26414840,15909640305
22,10,,83,26414840,26414840,9849453666
6,10,,134,26414840,26414840,15856828221
17,10,,161,26414840,26414840,19038756282
34,10,,143,26414840,26414840,16952678964
29,10,,87,26414840,26414840,10271950338
3,11,,75,26414840,26414840,8898836154
30,11,,161,26414840,26414840,19091568366
17,11,,161,26414840,26414840,19038756282
12,11,,84,26414840,26414840,9889062729
29,11,,87,26414840,26414840,10271950338
6,11,,134,26414840,26414840,15856828221
4,11,,168,26414840,26414840,19883749626
18,11,,85,26414840,26414840,9981483876
11,11,,87,26414840,26414840,10245544296
2,11,,87,26414840,26414840,10298356380
21,11,,134,26414840,26414840,15909640305
7,11,,138,26414840,26414840,16358543019
31,11,,75,26414840,26414840,8793211986
8,11,,163,26414840,26414840,19302816702
20,11,,165,26414840,26414840,19606486185
26,11,,77,26414840,26414840,9070475427
1,11,,134,26414840,26414840,15843625200
32,11,,175,26414840,26414840,20794758075
0,11,,86,26414840,26414840,10219138254
13,11,,77,26414840,26414840,9083678448
14,11,,176,26414840,26414840,20794758075
16,11,,173,26414840,26414840,20438276508
25,11,,174,26414840,26414840,20596712760
34,11,,143,26414840,26414840,16952678964
15,11,,75,26414840,26414840,8898836154
33,11,,177,26414840,26414840,21006006411
23,11,,84,26414840,26414840,9902265750
22,11,,83,26414840,26414840,9849453666
28,11,,85,26414840,26414840,10087108044
27,11,,84,26414840,26414840,9941874813
19,11,,74,26414840,26414840,8766805944
10,11,,85,26414840,26414840,10060702002
9,11,,82,26414840,26414840,9743829498
5,11,,86,26414840,26414840,10219138254
24,11,,84,26414840,26414840,9875859708
12,12,,84,26414840,26414840,9889062729
32,12,,175,26414840,26414840,20794758075
3,12,,75,26414840,26414840,8898836154
5,12,,86,26414840,26414840,10219138254
7,12,,138,26414840,26414840,16358543019
16,12,,173,26414840,26414840,20438276508
26,12,,77,26414840,26414840,9070475427
21,12,,134,26414840,26414840,15909640305
8,12,,163,26414840,26414840,19302816702
19,12,,74,26414840,26414840,8766805944
4,12,,168,26414840,26414840,19883749626
11,12,,87,26414840,26414840,10245544296
20,12,,165,26414840,26414840,19606486185
31,12,,75,26414840,26414840,8793211986
6,12,,134,26414840,26414840,15856828221
10,12,,85,26414840,26414840,10060702002
0,12,,86,26414840,26414840,10219138254
9,12,,82,26414840,26414840,9743829498
2,12,,87,26414840,26414840,10298356380
22,12,,83,26414840,26414840,9849453666
1,12,,134,26414840,26414840,15843625200
24,12,,84,26414840,26414840,9875859708
23,12,,84,26414840,26414840,9902265750
13,12,,77,26414840,26414840,9083678448
30,12,,161,26414840,26414840,19091568366
33,12,,177,26414840,26414840,21006006411
14,12,,176,26414840,26414840,20794758075
17,12,,161,26414840,26414840,19038756282
28,12,,85,26414840,26414840,10087108044
18,12,,85,26414840,26414840,9981483876
29,12,,87,26414840,26414840,10271950338
25,12,,174,26414840,26414840,20596712760
34,12,,143,26414840,26414840,16952678964
27,12,,84,26414840,26414840,9941874813
15,12,,75,26414840,26414840,8898836154
18,13,,85,26414840,26414840,9981483876
2,13,,87,26414840,26414840,10298356380
32,13,,175,26414840,26414840,20794758075
10,13,,85,26414840,26414840,10060702002
5,13,,86,26414840,26414840,10219138254
8,13,,163,26414840,26414840,19302816702
19,13,,74,26414840,26414840,8766805944
26,13,,77,26414840,26414840,9070475427
7,13,,138,26414840,26414840,16358543019
34,13,,143,26414840,26414840,16952678964
25,13,,174,26414840,26414840,20596712760
28,13,,85,26414840,26414840,10087108044
17,13,,161,26414840,26414840,19038756282
16,13,,173,26414840,26414840,20438276508
3,13,,75,26414840,26414840,8898836154
0,13,,86,26414840,26414840,10219138254
33,13,,177,26414840,26414840,21006006411
24,13,,84,26414840,26414840,9875859708
14,13,,176,26414840,26414840,20794758075
6,13,,134,26414840,26414840,15856828221
30,13,,161,26414840,26414840,19091568366
15,13,,75,26414840,26414840,8898836154
20,13,,165,26414840,26414840,19606486185
12,13,,84,26414840,26414840,9889062729
23,13,,84,26414840,26414840,9902265750
31,13,,75,26414840,26414840,8793211986
29,13,,87,26414840,26414840,10271950338
22,13,,83,26414840,26414840,9849453666
21,13,,134,26414840,26414840,15909640305
13,13,,77,26414840,26414840,9083678448
11,13,,87,26414840,26414840,10245544296
9,13,,82,26414840,26414840,9743829498
4,13,,168,26414840,26414840,19883749626
27,13,,84,26414840,26414840,9941874813
1,13,,134,26414840,26414840,15843625200
31,14,,75,26414840,26414840,8793211986
16,14,,173,26414840,26414840,20438276508
0,14,,86,26414840,26414840,10219138254
2,14,,87,26414840,26414840,10298356380
8,14,,163,26414840,26414840,19302816702
19,14,,74,26414840,26414840,8766805944
18,14,,85,26414840,26414840,9981483876
7,14,,138,26414840,26414840,16358543019
15,14,,75,26414840,26414840,8898836154
12,14,,84,26414840,26414840,9889062729
32,14,,175,26414840,26414840,20794758075
33,14,,177,26414840,26414840,21006006411
3,14,,75,26414840,26414840,8898836154
10,14,,85,26414840,26414840,10060702002
24,14,,84,26414840,26414840,9875859708
9,14,,82,26414840,26414840,9743829498
20,14,,165,26414840,26414840,19606486185
11,14,,87,26414840,26414840,10245544296
13,14,,77,26414840,26414840,9083678448
34,14,,143,26414840,26414840,16952678964
4,14,,168,26414840,26414840,19883749626
23,14,,84,26414840,26414840,9902265750
26,14,,77,26414840,26414840,9070475427
27,14,,84,26414840,26414840,9941874813
25,14,,174,26414840,26414840,20596712760
6,14,,134,26414840,26414840,15856828221
14,14,,176,26414840,26414840,20794758075
29,14,,87,26414840,26414840,10271950338
30,14,,161,26414840,26414840,19091568366
22,14,,83,26414840,26414840,9849453666
5,14,,86,26414840,26414840,10219138254
17,14,,161,26414840,26414840,19038756282
1,14,,134,26414840,26414840,15843625200
21,14,,134,26414840,26414840,15909640305
28,14,,85,26414840,26414840,10087108044
33,15,,177,26414840,26414840,21006006411
13,15,,77,26414840,26414840,9083678448
32,15,,175,26414840,26414840,20794758075
8,15,,163,26414840,26414840,19302816702
26,15,,77,26414840,26414840,9070475427
31,15,,75,26414840,26414840,8793211986
28,15,,85,26414840,26414840,10087108044
27,15,,84,26414840,26414840,9941874813
17,15,,161,26414840,26414840,19038756282
12,15,,84,26414840,26414840,9889062729
29,15,,87,26414840,26414840,10271950338
23,15,,84,26414840,26414840,9902265750
15,15,,75,26414840,26414840,8898836154
4,15,,168,26414840,26414840,19883749626
6,15,,134,26414840,26414840,15856828221
25,15,,174,26414840,26414840,20596712760
2,15,,87,26414840,26414840,10298356380
5,15,,86,26414840,26414840,10219138254
10,15,,85,26414840,26414840,10060702002
14,15,,176,26414840,26414840,20794758075
7,15,,138,26414840,26414840,16358543019
30,15,,161,26414840,26414840,19091568366
22,15,,83,26414840,26414840,9849453666
19,15,,74,26414840,26414840,8766805944
16,15,,173,26414840,26414840,20438276508
3,15,,75,26414840,26414840,8898836154
20,15,,165,26414840,26414840,19606486185
0,15,,86,26414840,26414840,10219138254
34,15,,143,26414840,26414840,16952678964
24,15,,84,26414840,26414840,9875859708
9,15,,82,26414840,26414840,9743829498
11,15,,87,26414840,26414840,10245544296
18,15,,85,26414840,26414840,9981483876
21,15,,134,26414840,26414840,15909640305
1,15,,134,26414840,26414840,15843625200
1,16,,134,26414840,26414840,15843625200
26,16,,77,26414840,26414840,9070475427
6,16,,134,26414840,26414840,15856828221
16,16,,173,26414840,26414840,20438276508
32,16,,175,26414840,26414840,20794758075
14,16,,176,26414840,26414840,20794758075
12,16,,84,26414840,26414840,9889062729
7,16,,138,26414840,26414840,16358543019
30,16,,161,26414840,26414840,19091568366
15,16,,75,26414840,26414840,8898836154
20,16,,165,26414840,26414840,19606486185
8,16,,163,26414840,26414840,19302816702
5,16,,86,26414840,26414840,10219138254
25,16,,174,26414840,26414840,20596712760
11,16,,87,26414840,26414840,10245544296
19,16,,74,26414840,26414840,8766805944
3,16,,75,26414840,26414840,8898836154
23,16,,84,26414840,26414840,9902265750
9,16,,82,26414840,26414840,9743829498
18,16,,85,26414840,26414840,9981483876
13,16,,77,26414840,26414840,9083678448
29,16,,87,26414840,26414840,10271950338
27,16,,84,26414840,26414840,9941874813
21,16,,134,26414840,26414840,15909640305
10,16,,85,26414840,26414840,10060702002
24,16,,84,26414840,26414840,9875859708
31,16,,75,26414840,26414840,8793211986
0,16,,86,26414840,26414840,10219138254
34,16,,143,26414840,26414840,16952678964
4,16,,168,26414840,26414840,19883749626
17,16,,161,26414840,26414840,19038756282
22,16,,83,26414840,26414840,9849453666
2,16,,87,26414840,26414840,10298356380
28,16,,85,26414840,26414840,10087108044
33,16,,177,26414840,26414840,21006006411
34,17,,143,26414840,26414840,16952678964
1,17,,134,26414840,26414840,15843625200
12,17,,84,26414840,26414840,9889062729
6,17,,134,26414840,26414840,15856828221
18,17,,85,26414840,26414840,9981483876
30,17,,161,26414840,26414840,19091568366
17,17,,161,26414840,26414840,19038756282
7,17,,138,26414840,26414840,16358543019
3,17,,75,26414840,26414840,8898836154
15,17,,75,26414840,26414840,8898836154
31,17,,75,26414840,26414840,8793211986
9,17,,82,26414840,26414840,9743829498
13,17,,77,26414840,26414840,9083678448
16,17,,173,26414840,26414840,20438276508
23,17,,84,26414840,26414840,9902265750
21,17,,134,26414840,26414840,15909640305
24,17,,84,26414840,26414840,9875859708
20,17,,165,26414840,26414840,19606486185
28,17,,85,26414840,26414840,10087108044
25,17,,174,26414840,26414840,20596712760
10,17,,85,26414840,26414840,10060702002
14,17,,176,26414840,26414840,20794758075
29,17,,87,26414840,26414840,10271950338
33,17,,177,26414840,26414840,21006006411
27,17,,84,26414840,26414840,9941874813
4,17,,168,26414840,26414840,19883749626
22,17,,83,26414840,26414840,9849453666
5,17,,86,26414840,26414840,10219138254
32,17,,175,26414840,26414840,20794758075
8,17,,163,26414840,26414840,19302816702
0,17,,86,26414840,26414840,10219138254
11,17,,87,26414840,26414840,10245544296
19,17,,74,26414840,26414840,8766805944
26,17,,77,26414840,26414840,9070475427
2,17,,87,26414840,26414840,10298356380
7,18,,138,26414840,26414840,16358543019
5,18,,86,26414840,26414840,10219138254
21,18,,134,26414840,26414840,15909640305
14,18,,176,26414840,26414840,20794758075
9,18,,82,26414840,26414840,9743829498
8,18,,163,26414840,26414840,19302816702
26,18,,77,26414840,26414840,9070475427
25,18,,174,26414840,26414840,20596712760
10,18,,85,26414840,26414840,10060702002
27,18,,84,26414840,26414840,9941874813
34,18,,143,26414840,26414840,16952678964
24,18,,84,26414840,26414840,9875859708
1,18,,134,26414840,26414840,15843625200
22,18,,83,26414840,26414840,9849453666
12,18,,84,26414840,26414840,9889062729
13,18,,77,26414840,26414840,9083678448
29,18,,87,26414840,26414840,10271950338
30,18,,161,26414840,26414840,19091568366
31,18,,75,26414840,26414840,8793211986
20,18,,165,26414840,26414840,19606486185
16,18,,173,26414840,26414840,20438276508
0,18,,86,26414840,26414840,10219138254
33,18,,177,26414840,26414840,21006006411
15,18,,75,26414840,26414840,8898836154
11,18,,87,26414840,26414840,10245544296
19,18,,74,26414840,26414840,8766805944
3,18,,75,26414840,26414840,8898836154
32,18,,175,26414840,26414840,20794758075
23,18,,84,26414840,26414840,9902265750
28,18,,85,26414840,26414840,10087108044
2,18,,87,26414840,26414840,10298356380
17,18,,161,26414840,26414840,19038756282
18,18,,85,26414840,26414840,9981483876
6,18,,134,26414840,26414840,15856828221
4,18,,168,26414840,26414840,19883749626
21,19,,134,26414840,26414840,15909640305
25,19,,174,26414840,26414840,20596712760
2,19,,87,26414840,26414840,10298356380
32,19,,175,26414840,26414840,20794758075
22,19,,83,26414840,26414840,9849453666
30,19,,161,26414840,26414840,19091568366
3,19,,75,26414840,26414840,8898836154
26,19,,77,26414840,26414840,9070475427
0,19,,86,26414840,26414840,10219138254
20,19,,165,26414840,26414840,19606486185
4,19,,168,26414840,26414840,19883749626
33,19,,177,26414840,26414840,21006006411
13,19,,77,26414840,26414840,9083678448
6,19,,134,26414840,26414840,15856828221
23,19,,84,26414840,26414840,9902265750
9,19,,82,26414840,26414840,9743829498
11,19,,87,26414840,26414840,10245544296
28,19,,85,26414840,26414840,10087108044
34,19,,143,26414840,26414840,16952678964
17,19,,161,26414840,26414840,19038756282
14,19,,176,26414840,26414840,20794758075
15,19,,75,26414840,26414840,8898836154
7,19,,138,26414840,26414840,16358543019
12,19,,84,26414840,26414840,9889062729
18,19,,85,26414840,26414840,9981483876
19,19,,74,26414840,26414840,8766805944
27,19,,84,26414840,26414840,9941874813
10,19,,85,26414840,26414840,10060702002
24,19,,84,26414840,26414840,9875859708
16,19,,173,26414840,26414840,20438276508
31,19,,75,26414840,26414840,8793211986
